Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2022-02-15 08:00 PM,2022,02,15,20,35.8,102,Unhealthy for Sensitive Groups,57.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-15 09:00 PM,2022,02,15,21,29.6,88,Moderate,23.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-15 10:00 PM,2022,02,15,22,21.0,70,Moderate,12.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-15 11:00 PM,2022,02,15,23,14.2,55,Moderate,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 12:00 AM,2022,02,16,00,9.4,39,Good,4.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 01:00 AM,2022,02,16,01,5.8,24,Good,2.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 02:00 AM,2022,02,16,02,4.4,18,Good,3.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 03:00 AM,2022,02,16,03,5.7,24,Good,7.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 04:00 AM,2022,02,16,04,5.9,25,Good,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 05:00 AM,2022,02,16,05,12.3,51,Moderate,18.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 06:00 AM,2022,02,16,06,16.3,60,Moderate,20.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 07:00 AM,2022,02,16,07,23.8,76,Moderate,31.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 08:00 AM,2022,02,16,08,31.6,92,Moderate,39.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 09:00 AM,2022,02,16,09,44.4,123,Unhealthy for Sensitive Groups,57.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 10:00 AM,2022,02,16,10,29.6,88,Moderate,14.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 11:00 AM,2022,02,16,11,19.9,67,Moderate,10.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 12:00 PM,2022,02,16,12,14.2,55,Moderate,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 01:00 PM,2022,02,16,13,10.0,42,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 02:00 PM,2022,02,16,14,7.9,33,Good,5.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 03:00 PM,2022,02,16,15,8.9,37,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 04:00 PM,2022,02,16,16,10.2,43,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 05:00 PM,2022,02,16,17,10.8,45,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 06:00 PM,2022,02,16,18,33.1,95,Moderate,55.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 07:00 PM,2022,02,16,19,40.7,114,Unhealthy for Sensitive Groups,48.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 08:00 PM,2022,02,16,20,112.3,180,Unhealthy,183.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 09:00 PM,2022,02,16,21,129.5,189,Unhealthy,146.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 10:00 PM,2022,02,16,22,137.4,193,Unhealthy,145.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-16 11:00 PM,2022,02,16,23,120.2,184,Unhealthy,103.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-17 12:00 AM,2022,02,17,00,111.6,180,Unhealthy,103.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-17 01:00 AM,2022,02,17,01,66.3,157,Unhealthy,21.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-17 02:00 AM,2022,02,17,02,66.3,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Banja Luka,PM2.5 - Principal,2022-02-24 11:00 AM,2022,02,24,11,-999.0,-999,N/A,19.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 12:00 PM,2022,02,24,12,15.7,59,Moderate,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 01:00 PM,2022,02,24,13,11.8,49,Good,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 02:00 PM,2022,02,24,14,11.1,46,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 03:00 PM,2022,02,24,15,9.2,38,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 04:00 PM,2022,02,24,16,7.5,31,Good,5.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 05:00 PM,2022,02,24,17,8.4,35,Good,9.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 06:00 PM,2022,02,24,18,19.4,66,Moderate,30.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 07:00 PM,2022,02,24,19,79.0,163,Unhealthy,138.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 08:00 PM,2022,02,24,20,139.4,194,Unhealthy,199.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 09:00 PM,2022,02,24,21,129.3,189,Unhealthy,119.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 10:00 PM,2022,02,24,22,131.8,190,Unhealthy,134.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-24 11:00 PM,2022,02,24,23,123.9,186,Unhealthy,116.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 12:00 AM,2022,02,25,00,137.0,193,Unhealthy,150.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 01:00 AM,2022,02,25,01,119.6,184,Unhealthy,102.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 02:00 AM,2022,02,25,02,97.2,173,Unhealthy,74.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 03:00 AM,2022,02,25,03,74.5,161,Unhealthy,51.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 04:00 AM,2022,02,25,04,70.7,159,Unhealthy,66.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 05:00 AM,2022,02,25,05,65.1,156,Unhealthy,59.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 06:00 AM,2022,02,25,06,51.7,141,Unhealthy for Sensitive Groups,38.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 07:00 AM,2022,02,25,07,51.5,140,Unhealthy for Sensitive Groups,51.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 08:00 AM,2022,02,25,08,56.9,152,Unhealthy,62.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 09:00 AM,2022,02,25,09,42.2,117,Unhealthy for Sensitive Groups,27.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 10:00 AM,2022,02,25,10,36.7,104,Unhealthy for Sensitive Groups,31.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 11:00 AM,2022,02,25,11,30.5,90,Moderate,24.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 12:00 PM,2022,02,25,12,20.1,68,Moderate,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 01:00 PM,2022,02,25,13,14.5,56,Moderate,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 02:00 PM,2022,02,25,14,13.7,54,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 03:00 PM,2022,02,25,15,12.1,51,Moderate,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 04:00 PM,2022,02,25,16,11.8,49,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 05:00 PM,2022,02,25,17,11.1,46,Good,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 06:00 PM,2022,02,25,18,9.3,39,Good,7.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 07:00 PM,2022,02,25,19,11.4,48,Good,13.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 08:00 PM,2022,02,25,20,11.3,47,Good,11.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 09:00 PM,2022,02,25,21,10.5,44,Good,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 10:00 PM,2022,02,25,22,13.2,53,Moderate,16.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-25 11:00 PM,2022,02,25,23,18.6,65,Moderate,24.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 12:00 AM,2022,02,26,00,23.5,75,Moderate,28.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 01:00 AM,2022,02,26,01,22.2,72,Moderate,20.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 02:00 AM,2022,02,26,02,28.0,84,Moderate,33.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 03:00 AM,2022,02,26,03,19.3,66,Moderate,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 04:00 AM,2022,02,26,04,16.9,61,Moderate,14.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 05:00 AM,2022,02,26,05,16.7,61,Moderate,16.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 06:00 AM,2022,02,26,06,17.6,63,Moderate,18.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 07:00 AM,2022,02,26,07,17.5,62,Moderate,17.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 08:00 AM,2022,02,26,08,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 09:00 AM,2022,02,26,09,18.7,65,Moderate,22.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 10:00 AM,2022,02,26,10,17.2,62,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 11:00 AM,2022,02,26,11,15.6,58,Moderate,13.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 12:00 PM,2022,02,26,12,15.9,59,Moderate,16.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 01:00 PM,2022,02,26,13,26.6,81,Moderate,37.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 02:00 PM,2022,02,26,14,35.8,102,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 03:00 PM,2022,02,26,15,31.3,91,Moderate,26.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 04:00 PM,2022,02,26,16,41.1,115,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 05:00 PM,2022,02,26,17,37.9,107,Unhealthy for Sensitive Groups,34.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 06:00 PM,2022,02,26,18,39.7,111,Unhealthy for Sensitive Groups,41.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 07:00 PM,2022,02,26,19,42.1,117,Unhealthy for Sensitive Groups,44.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 08:00 PM,2022,02,26,20,40.9,114,Unhealthy for Sensitive Groups,39.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 09:00 PM,2022,02,26,21,67.6,157,Unhealthy,94.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 10:00 PM,2022,02,26,22,80.9,164,Unhealthy,94.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-26 11:00 PM,2022,02,26,23,85.3,166,Unhealthy,89.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 12:00 AM,2022,02,27,00,59.6,153,Unhealthy,33.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 01:00 AM,2022,02,27,01,39.0,110,Unhealthy for Sensitive Groups,18.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 02:00 AM,2022,02,27,02,27.4,83,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 03:00 AM,2022,02,27,03,21.6,71,Moderate,15.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 04:00 AM,2022,02,27,04,16.6,60,Moderate,11.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 05:00 AM,2022,02,27,05,14.6,56,Moderate,12.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 06:00 AM,2022,02,27,06,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 07:00 AM,2022,02,27,07,14.6,56,Moderate,14.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 08:00 AM,2022,02,27,08,16.2,60,Moderate,17.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 09:00 AM,2022,02,27,09,21.2,70,Moderate,26.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 10:00 AM,2022,02,27,10,28.6,86,Moderate,36.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 11:00 AM,2022,02,27,11,35.7,101,Unhealthy for Sensitive Groups,42.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 12:00 PM,2022,02,27,12,47.6,131,Unhealthy for Sensitive Groups,59.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 01:00 PM,2022,02,27,13,52.4,143,Unhealthy for Sensitive Groups,57.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 02:00 PM,2022,02,27,14,59.4,153,Unhealthy,66.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 03:00 PM,2022,02,27,15,76.1,162,Unhealthy,92.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 04:00 PM,2022,02,27,16,58.3,152,Unhealthy,40.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 05:00 PM,2022,02,27,17,46.6,128,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 06:00 PM,2022,02,27,18,37.3,105,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 07:00 PM,2022,02,27,19,33.9,97,Moderate,30.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 08:00 PM,2022,02,27,20,44.2,122,Unhealthy for Sensitive Groups,54.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 09:00 PM,2022,02,27,21,46.5,128,Unhealthy for Sensitive Groups,48.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 10:00 PM,2022,02,27,22,67.2,157,Unhealthy,87.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-27 11:00 PM,2022,02,27,23,82.8,165,Unhealthy,98.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 12:00 AM,2022,02,28,00,55.5,151,Unhealthy,28.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 01:00 AM,2022,02,28,01,42.2,117,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 02:00 AM,2022,02,28,02,30.6,90,Moderate,18.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 03:00 AM,2022,02,28,03,24.6,77,Moderate,18.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 04:00 AM,2022,02,28,04,24.7,77,Moderate,24.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 05:00 AM,2022,02,28,05,26.9,82,Moderate,29.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 06:00 AM,2022,02,28,06,24.8,78,Moderate,22.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 07:00 AM,2022,02,28,07,25.5,79,Moderate,26.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 08:00 AM,2022,02,28,08,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 09:00 AM,2022,02,28,09,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 10:00 AM,2022,02,28,10,28.7,86,Moderate,30.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 11:00 AM,2022,02,28,11,26.5,81,Moderate,24.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 12:00 PM,2022,02,28,12,28.0,84,Moderate,30.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 01:00 PM,2022,02,28,13,33.2,95,Moderate,38.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 02:00 PM,2022,02,28,14,26.8,82,Moderate,20.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 03:00 PM,2022,02,28,15,25.7,80,Moderate,24.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 04:00 PM,2022,02,28,16,33.7,96,Moderate,41.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 05:00 PM,2022,02,28,17,34.5,98,Moderate,35.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 06:00 PM,2022,02,28,18,38.2,108,Unhealthy for Sensitive Groups,41.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 07:00 PM,2022,02,28,19,40.8,114,Unhealthy for Sensitive Groups,43.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 08:00 PM,2022,02,28,20,58.1,152,Unhealthy,75.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 09:00 PM,2022,02,28,21,69.6,158,Unhealthy,81.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 10:00 PM,2022,02,28,22,62.0,154,Unhealthy,54.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-02-28 11:00 PM,2022,02,28,23,62.0,154,Unhealthy,62.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 12:00 AM,2022,03,01,00,45.5,126,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 01:00 AM,2022,03,01,01,32.7,94,Moderate,19.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 02:00 AM,2022,03,01,02,29.1,87,Moderate,25.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 03:00 AM,2022,03,01,03,24.5,77,Moderate,19.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 04:00 AM,2022,03,01,04,22.8,74,Moderate,21.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 05:00 AM,2022,03,01,05,21.0,70,Moderate,19.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 06:00 AM,2022,03,01,06,18.6,65,Moderate,16.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 07:00 AM,2022,03,01,07,19.8,67,Moderate,20.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 08:00 AM,2022,03,01,08,27.3,83,Moderate,34.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 09:00 AM,2022,03,01,09,35.3,100,Moderate,43.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 10:00 AM,2022,03,01,10,34.9,99,Moderate,34.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 11:00 AM,2022,03,01,11,28.2,85,Moderate,21.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 12:00 PM,2022,03,01,12,26.1,80,Moderate,23.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 01:00 PM,2022,03,01,13,25.4,79,Moderate,24.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 02:00 PM,2022,03,01,14,27.3,83,Moderate,29.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 03:00 PM,2022,03,01,15,27.2,83,Moderate,27.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 04:00 PM,2022,03,01,16,28.3,85,Moderate,29.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 05:00 PM,2022,03,01,17,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 06:00 PM,2022,03,01,18,33.1,95,Moderate,36.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 07:00 PM,2022,03,01,19,35.4,100,Moderate,37.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 08:00 PM,2022,03,01,20,34.9,99,Moderate,34.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 09:00 PM,2022,03,01,21,34.7,99,Moderate,34.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 10:00 PM,2022,03,01,22,33.6,96,Moderate,32.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-01 11:00 PM,2022,03,01,23,33.2,95,Moderate,32.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 12:00 AM,2022,03,02,00,31.3,91,Moderate,27.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 01:00 AM,2022,03,02,01,30.8,90,Moderate,28.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 02:00 AM,2022,03,02,02,27.4,83,Moderate,23.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 03:00 AM,2022,03,02,03,25.3,79,Moderate,22.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 04:00 AM,2022,03,02,04,24.1,76,Moderate,22.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 05:00 AM,2022,03,02,05,20.5,69,Moderate,17.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 06:00 AM,2022,03,02,06,18.9,65,Moderate,17.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 07:00 AM,2022,03,02,07,19.0,66,Moderate,19.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 08:00 AM,2022,03,02,08,21.2,70,Moderate,23.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 09:00 AM,2022,03,02,09,21.8,71,Moderate,22.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 10:00 AM,2022,03,02,10,20.7,69,Moderate,19.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 11:00 AM,2022,03,02,11,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 12:00 PM,2022,03,02,12,18.3,64,Moderate,16.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 01:00 PM,2022,03,02,13,17.8,63,Moderate,15.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 02:00 PM,2022,03,02,14,20.0,68,Moderate,24.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 03:00 PM,2022,03,02,15,20.2,68,Moderate,20.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 04:00 PM,2022,03,02,16,18.6,65,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 05:00 PM,2022,03,02,17,18.9,65,Moderate,19.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 06:00 PM,2022,03,02,18,42.1,117,Unhealthy for Sensitive Groups,65.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 07:00 PM,2022,03,02,19,109.3,179,Unhealthy,176.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 08:00 PM,2022,03,02,20,127.6,188,Unhealthy,145.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 09:00 PM,2022,03,02,21,152.8,203,Very Unhealthy,177.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 10:00 PM,2022,03,02,22,130.1,190,Unhealthy,107.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2022-03-02 11:00 PM,2022,03,02,23,78.6,163,Unhealthy,27.0,UG/M3,1 Hr,Valid
